metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,192.725500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037594,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037594,197.180800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037594,0.518800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,196.841000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.339800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_reqs,1701037594,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037594,197.180800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,196.841000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.339800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037594,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037594,193.527300,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,193.527300,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037594,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037594,191.113200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,191.113200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037594,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037594,191.862200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037594,191.862200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037594,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037594,1.000000,Status is 200,,,,,,,,default,,,,,,,
vus,1701037594,10.000000,,,,,,,,,,,,,,,,
vus_max,1701037594,10.000000,,,,,,,,,,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1199.459900,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1199.459900,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1199.046800,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1199.046800,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1198.188800,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1198.501400,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1213.474400,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1214.466000,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1198.702200,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037595,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037595,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037595,1198.702200,,,,,,,,,default,,,,,,,
iterations,1701037595,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.560300,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.560300,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.790500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.790500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.798800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.615200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.183600,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.615200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.615200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,189.732000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,189.732000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,189.809600,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,189.699700,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.109900,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.478800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.478800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,191.032800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,191.032800,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,190.799700,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,190.799700,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
